date,corridor_id,commodity,day_of_week,month,is_weekend,festival_period,operational_pressure,industrial_demand,previous_day_demand,goods_train_demand
2025-09-26,C07,CONTAINER,4,9,0,1,17,87,22,31.4
2025-09-26,C08,FOOD_GRAINS,4,9,0,1,98,37,32,29.45
2025-09-26,C08,COAL,4,9,0,1,20,66,14,30.09
2025-09-26,C08,PETROLEUM,4,9,0,1,29,30,12,13.37
2025-09-26,C08,FERTILIZER,4,9,0,1,24,57,31,25.64
2025-09-26,C08,PETROLEUM,4,9,0,1,71,35,31,21.74
2025-09-26,C08,COAL,4,9,0,1,62,74,19,35.25
2025-09-26,C08,FERTILIZER,4,9,0,1,32,73,18,26.8
2025-09-26,C08,CEMENT,4,9,0,1,65,76,18,31.42
2025-09-26,C08,CONTAINER,4,9,0,1,29,58,15,28.58
2025-09-26,C09,FOOD_GRAINS,4,9,0,1,20,45,29,26.93
2025-09-26,C09,IRON_ORE,4,9,0,1,53,35,28,32.77
2025-09-26,C09,FOOD_GRAINS,4,9,0,1,84,97,16,34.12
2025-09-26,C09,COAL,4,9,0,1,26,66,8,30.91
2025-09-26,C09,FOOD_GRAINS,4,9,0,1,51,29,8,18.08
2025-09-26,C09,FOOD_GRAINS,4,9,0,1,19,42,18,22.8
2025-09-26,C09,CONTAINER,4,9,0,1,95,34,28,36.21
2025-09-26,C09,COAL,4,9,0,1,47,45,16,32.93
2025-09-26,C10,CEMENT,4,9,0,1,86,32,6,20.59
2025-09-26,C10,IRON_ORE,4,9,0,1,80,85,12,42.41
2025-09-26,C10,CONTAINER,4,9,0,1,8,21,15,20.7
2025-09-26,C10,CONTAINER,4,9,0,1,86,60,23,35.39
2025-09-26,C10,FERTILIZER,4,9,0,1,96,32,12,20.02
2025-09-26,C10,CONTAINER,4,9,0,1,17,28,12,20.72
2025-09-26,C10,CONTAINER,4,9,0,1,6,40,23,29.16
2025-09-26,C10,IRON_ORE,4,9,0,1,24,70,25,33.84
2025-09-27,C01,IRON_ORE,5,9,1,1,93,22,19,18.63
2025-09-27,C01,CEMENT,5,9,1,1,15,28,20,14.68
2025-09-27,C01,CONTAINER,5,9,1,1,32,90,17,29.51
2025-09-27,C01,IRON_ORE,5,9,1,1,91,68,35,40.17
2025-09-27,C01,IRON_ORE,5,9,1,1,17,57,26,25.62
2025-09-27,C01,CEMENT,5,9,1,1,13,83,13,23.68
2025-09-27,C01,IRON_ORE,5,9,1,1,51,39,23,25.97
2025-09-27,C01,COAL,5,9,1,1,9,76,34,36.87
2025-09-27,C02,FOOD_GRAINS,5,9,1,1,39,23,18,18.19
2025-09-27,C02,CEMENT,5,9,1,1,91,64,17,30.22
2025-09-27,C02,CEMENT,5,9,1,1,82,30,29,27.67
2025-09-27,C02,FERTILIZER,5,9,1,1,5,26,14,14.47
2025-09-27,C02,COAL,5,9,1,1,90,93,11,36.58
2025-09-27,C02,CEMENT,5,9,1,1,19,88,23,27.71
2025-09-27,C02,CEMENT,5,9,1,1,96,65,15,27.27
2025-09-27,C02,CEMENT,5,9,1,1,36,74,9,21.79
2025-09-27,C03,COAL,5,9,1,1,65,52,23,32.06
2025-09-27,C03,PETROLEUM,5,9,1,1,55,96,33,31.57
2025-09-27,C03,CEMENT,5,9,1,1,36,60,19,19.1
2025-09-27,C03,CONTAINER,5,9,1,1,6,43,20,23.72
2025-09-27,C03,FERTILIZER,5,9,1,1,45,47,28,25.54
2025-09-27,C03,PETROLEUM,5,9,1,1,74,76,12,25.59
2025-09-27,C03,CEMENT,5,9,1,1,92,37,23,17.91
2025-09-27,C03,FERTILIZER,5,9,1,1,15,84,14,20.93
2025-09-27,C03,CEMENT,5,9,1,1,43,38,33,19.48
2025-09-27,C03,FERTILIZER,5,9,1,1,75,72,22,26.13
2025-09-27,C03,FERTILIZER,5,9,1,1,33,20,7,14.07
2025-09-27,C04,CONTAINER,5,9,1,1,14,64,17,24.81
2025-09-27,C04,IRON_ORE,5,9,1,1,24,55,22,26.17
2025-09-27,C04,FOOD_GRAINS,5,9,1,1,84,91,10,26.6
2025-09-27,C04,CEMENT,5,9,1,1,52,35,18,25.99
2025-09-27,C04,IRON_ORE,5,9,1,1,9,76,26,34.06
2025-09-27,C05,CEMENT,5,9,1,1,76,43,21,24.46
2025-09-27,C05,PETROLEUM,5,9,1,1,8,20,30,14.28
2025-09-27,C05,FERTILIZER,5,9,1,1,74,24,11,14.86
2025-09-27,C05,IRON_ORE,5,9,1,1,56,25,29,20.8
2025-09-27,C05,FERTILIZER,5,9,1,1,44,75,35,37.22
2025-09-27,C05,FOOD_GRAINS,5,9,1,1,54,55,33,29.86
2025-09-27,C05,COAL,5,9,1,1,85,54,29,33.75
2025-09-27,C05,FOOD_GRAINS,5,9,1,1,89,51,24,27.61
2025-09-27,C05,CONTAINER,5,9,1,1,6,21,29,23.09
2025-09-27,C05,FOOD_GRAINS,5,9,1,1,66,24,24,16.57
2025-09-27,C05,PETROLEUM,5,9,1,1,28,52,15,17.48
2025-09-27,C05,CONTAINER,5,9,1,1,7,44,19,19.83
2025-09-27,C06,CEMENT,5,9,1,1,68,98,32,31.7
2025-09-27,C06,IRON_ORE,5,9,1,1,71,61,26,25.58
2025-09-27,C06,FERTILIZER,5,9,1,1,52,45,17,14.16
2025-09-27,C06,PETROLEUM,5,9,1,1,10,28,22,12.67
2025-09-27,C06,COAL,5,9,1,1,18,97,21,33.83
2025-09-27,C06,COAL,5,9,1,1,38,69,24,31.87
2025-09-27,C06,IRON_ORE,5,9,1,1,28,62,25,25.42
2025-09-27,C07,IRON_ORE,5,9,1,1,47,100,19,37.86
2025-09-27,C07,FOOD_GRAINS,5,9,1,1,30,76,24,29.48
2025-09-27,C07,COAL,5,9,1,1,52,85,13,39.78
2025-09-27,C07,IRON_ORE,5,9,1,1,18,83,25,35.65
2025-09-27,C07,IRON_ORE,5,9,1,1,5,100,31,41.3
2025-09-27,C07,CONTAINER,5,9,1,1,92,35,11,27.45
2025-09-27,C07,FOOD_GRAINS,5,9,1,1,52,75,18,20.3
2025-09-27,C07,IRON_ORE,5,9,1,1,0,28,31,20.63
2025-09-27,C07,PETROLEUM,5,9,1,1,19,76,18,24.91
2025-09-27,C07,PETROLEUM,5,9,1,1,37,21,21,18.74
2025-09-27,C07,FERTILIZER,5,9,1,1,27,82,18,29.38
2025-09-27,C07,FOOD_GRAINS,5,9,1,1,88,90,17,29.45
2025-09-27,C08,COAL,5,9,1,1,4,68,6,23.61
2025-09-27,C08,IRON_ORE,5,9,1,1,20,57,11,21.25
2025-09-27,C08,PETROLEUM,5,9,1,1,41,65,31,28.88
2025-09-27,C08,CEMENT,5,9,1,1,19,61,14,23.51
2025-09-27,C08,FERTILIZER,5,9,1,1,23,59,20,22.77
2025-09-27,C09,CEMENT,5,9,1,1,40,37,13,24.0
2025-09-27,C09,FOOD_GRAINS,5,9,1,1,64,34,32,29.66
2025-09-27,C09,CEMENT,5,9,1,1,59,77,31,39.37
2025-09-27,C09,IRON_ORE,5,9,1,1,18,21,9,12.34
2025-09-27,C09,CONTAINER,5,9,1,1,18,92,22,43.86
2025-09-27,C09,IRON_ORE,5,9,1,1,100,89,7,37.97
2025-09-27,C09,CEMENT,5,9,1,1,41,90,21,37.51
2025-09-27,C09,PETROLEUM,5,9,1,1,92,93,9,35.23
2025-09-27,C09,COAL,5,9,1,1,42,39,12,24.42
2025-09-27,C10,CONTAINER,5,9,1,1,85,98,34,42.18
2025-09-27,C10,CEMENT,5,9,1,1,42,45,15,26.06
2025-09-27,C10,FOOD_GRAINS,5,9,1,1,18,92,22,30.48
2025-09-27,C10,IRON_ORE,5,9,1,1,39,82,28,35.19
2025-09-27,C10,CEMENT,5,9,1,1,49,45,12,14.11
2025-09-27,C10,FOOD_GRAINS,5,9,1,1,47,94,21,27.53
2025-09-27,C10,PETROLEUM,5,9,1,1,3,71,24,23.02
2025-09-27,C10,PETROLEUM,5,9,1,1,30,62,13,21.8
2025-09-27,C10,PETROLEUM,5,9,1,1,32,100,19,35.66
2025-09-27,C10,IRON_ORE,5,9,1,1,69,92,9,35.45
2025-09-27,C10,FOOD_GRAINS,5,9,1,1,19,51,27,23.32
2025-09-27,C10,CEMENT,5,9,1,1,90,99,19,35.73
2025-09-27,C10,FOOD_GRAINS,5,9,1,1,13,22,16,12.33
2025-09-27,C10,FOOD_GRAINS,5,9,1,1,92,27,18,20.44
2025-09-28,C01,PETROLEUM,6,9,1,1,80,29,17,16.45
2025-09-28,C01,IRON_ORE,6,9,1,1,21,33,7,10.74
2025-09-28,C01,FERTILIZER,6,9,1,1,19,92,9,23.34
2025-09-28,C01,IRON_ORE,6,9,1,1,83,54,23,29.5
2025-09-28,C01,IRON_ORE,6,9,1,1,72,91,25,34.75
2025-09-28,C01,CONTAINER,6,9,1,1,87,69,31,34.71
2025-09-28,C01,CEMENT,6,9,1,1,55,33,10,17.17
2025-09-28,C01,FOOD_GRAINS,6,9,1,1,89,69,30,23.03
2025-09-28,C01,IRON_ORE,6,9,1,1,67,88,7,23.13
2025-09-28,C01,CEMENT,6,9,1,1,2,99,16,25.1
2025-09-28,C01,CONTAINER,6,9,1,1,33,43,22,21.93
2025-09-28,C02,COAL,6,9,1,1,39,48,12,23.38
2025-09-28,C02,IRON_ORE,6,9,1,1,47,92,9,27.71
2025-09-28,C02,FERTILIZER,6,9,1,1,98,59,31,31.52
2025-09-28,C02,COAL,6,9,1,1,17,99,24,36.61
2025-09-28,C02,FERTILIZER,6,9,1,1,68,71,26,30.19
2025-09-28,C02,PETROLEUM,6,9,1,1,63,62,23,25.39
2025-09-28,C02,CEMENT,6,9,1,1,45,72,14,30.04
2025-09-28,C02,FOOD_GRAINS,6,9,1,1,99,96,27,34.09
2025-09-28,C02,CONTAINER,6,9,1,1,100,82,22,40.4
2025-09-28,C03,CONTAINER,6,9,1,1,68,39,35,24.18
2025-09-28,C03,PETROLEUM,6,9,1,1,81,100,26,28.32
2025-09-28,C03,FOOD_GRAINS,6,9,1,1,34,49,12,12.2
2025-09-28,C03,IRON_ORE,6,9,1,1,36,34,11,17.28
2025-09-28,C03,IRON_ORE,6,9,1,1,69,90,29,36.58
2025-09-28,C03,CONTAINER,6,9,1,1,68,73,12,27.05
2025-09-28,C03,FOOD_GRAINS,6,9,1,1,30,29,25,17.9
2025-09-28,C04,FOOD_GRAINS,6,9,1,1,0,93,23,27.31
2025-09-28,C04,IRON_ORE,6,9,1,1,89,63,9,29.13
2025-09-28,C04,IRON_ORE,6,9,1,1,94,68,11,36.88
2025-09-28,C04,COAL,6,9,1,1,59,82,21,43.68
2025-09-28,C04,IRON_ORE,6,9,1,1,24,98,7,32.12
2025-09-28,C04,IRON_ORE,6,9,1,1,21,62,15,26.72
2025-09-28,C04,CONTAINER,6,9,1,1,25,24,20,19.75
2025-09-28,C04,CEMENT,6,9,1,1,75,20,29,24.92
2025-09-28,C04,CEMENT,6,9,1,1,14,87,7,29.33
2025-09-28,C05,FOOD_GRAINS,6,9,1,1,15,56,19,20.04
2025-09-28,C05,COAL,6,9,1,1,90,24,11,20.85
2025-09-28,C05,CEMENT,6,9,1,1,48,95,18,30.71
2025-09-28,C05,CONTAINER,6,9,1,1,55,22,6,10.59
2025-09-28,C05,IRON_ORE,6,9,1,1,89,89,22,41.16
2025-09-28,C05,CONTAINER,6,9,1,1,67,98,7,31.64
2025-09-28,C05,PETROLEUM,6,9,1,1,5,27,11,13.77
2025-09-28,C05,CONTAINER,6,9,1,1,62,78,33,36.49
2025-09-28,C05,COAL,6,9,1,1,2,30,9,16.37
2025-09-28,C05,COAL,6,9,1,1,24,44,26,27.25
2025-09-28,C05,CEMENT,6,9,1,1,30,43,16,16.8
2025-09-28,C05,IRON_ORE,6,9,1,1,56,39,26,25.17
2025-09-28,C05,IRON_ORE,6,9,1,1,42,61,21,29.5
2025-09-28,C06,FERTILIZER,6,9,1,1,11,90,20,25.93
2025-09-28,C06,CEMENT,6,9,1,1,9,90,33,28.92
2025-09-28,C06,CONTAINER,6,9,1,1,47,33,12,14.78
2025-09-28,C07,CEMENT,6,9,1,1,77,87,16,37.66
2025-09-28,C07,IRON_ORE,6,9,1,1,0,67,31,26.95
2025-09-28,C07,COAL,6,9,1,1,55,78,35,45.67
2025-09-28,C07,FERTILIZER,6,9,1,1,49,77,23,30.67
2025-09-28,C07,FOOD_GRAINS,6,9,1,1,1,63,11,19.45
2025-09-28,C07,FERTILIZER,6,9,1,1,68,51,11,20.29
2025-09-28,C07,CEMENT,6,9,1,1,41,100,13,34.0
2025-09-28,C07,IRON_ORE,6,9,1,1,93,92,34,47.14
2025-09-28,C07,COAL,6,9,1,1,30,91,25,42.8
2025-09-28,C07,COAL,6,9,1,1,65,50,5,25.45
2025-09-28,C07,FOOD_GRAINS,6,9,1,1,45,50,9,16.57
2025-09-28,C07,FERTILIZER,6,9,1,1,61,22,14,17.14
2025-09-28,C08,CONTAINER,6,9,1,1,62,22,5,15.93
2025-09-28,C08,FERTILIZER,6,9,1,1,62,64,25,27.08
2025-09-28,C08,FOOD_GRAINS,6,9,1,1,46,52,13,21.21
2025-09-28,C08,COAL,6,9,1,1,11,85,29,36.8
2025-09-28,C08,FOOD_GRAINS,6,9,1,1,38,36,10,15.18
2025-09-28,C08,COAL,6,9,1,1,50,30,12,18.38
2025-09-28,C08,FOOD_GRAINS,6,9,1,1,5,87,22,29.07
2025-09-28,C08,PETROLEUM,6,9,1,1,54,73,20,22.99
2025-09-28,C08,COAL,6,9,1,1,13,66,21,28.28
2025-09-28,C09,FOOD_GRAINS,6,9,1,1,22,87,19,31.65
2025-09-28,C09,PETROLEUM,6,9,1,1,26,99,21,34.28
2025-09-28,C09,CEMENT,6,9,1,1,72,98,17,41.01
2025-09-28,C09,FOOD_GRAINS,6,9,1,1,87,99,28,43.42
2025-09-28,C09,PETROLEUM,6,9,1,1,37,65,20,29.98
2025-09-28,C09,IRON_ORE,6,9,1,1,66,37,27,31.98
2025-09-28,C09,CONTAINER,6,9,1,1,35,62,31,34.29
2025-09-28,C09,CEMENT,6,9,1,1,73,64,9,30.21
2025-09-28,C09,FERTILIZER,6,9,1,1,40,56,5,22.64
2025-09-28,C09,COAL,6,9,1,1,51,34,20,27.24
2025-09-28,C09,CEMENT,6,9,1,1,56,63,23,31.41
2025-09-28,C10,CONTAINER,6,9,1,1,31,89,27,37.51
2025-09-28,C10,COAL,6,9,1,1,90,24,5,18.36
2025-09-28,C10,CONTAINER,6,9,1,1,79,57,28,36.17
2025-09-28,C10,IRON_ORE,6,9,1,1,16,66,14,24.9
2025-09-28,C10,IRON_ORE,6,9,1,1,99,63,34,34.26
2025-09-28,C10,FERTILIZER,6,9,1,1,68,91,29,38.94
2025-09-28,C10,CONTAINER,6,9,1,1,75,70,27,43.9
2025-09-29,C01,FOOD_GRAINS,0,9,0,1,77,85,29,30.34
2025-09-29,C01,FOOD_GRAINS,0,9,0,1,32,23,24,15.24
2025-09-29,C01,FOOD_GRAINS,0,9,0,1,39,100,23,28.04
2025-09-29,C01,CONTAINER,0,9,0,1,68,31,19,22.95
2025-09-29,C01,FOOD_GRAINS,0,9,0,1,90,34,24,23.22
2025-09-29,C01,FERTILIZER,0,9,0,1,44,98,8,28.43
2025-09-29,C01,FERTILIZER,0,9,0,1,83,68,7,25.01
2025-09-29,C01,FOOD_GRAINS,0,9,0,1,80,72,21,30.03
2025-09-29,C01,CONTAINER,0,9,0,1,98,66,18,29.19
2025-09-29,C01,COAL,0,9,0,1,37,77,21,36.32
2025-09-29,C02,CEMENT,0,9,0,1,13,22,26,21.29
2025-09-29,C02,IRON_ORE,0,9,0,1,85,62,35,37.64
2025-09-29,C02,PETROLEUM,0,9,0,1,4,94,23,31.3
2025-09-29,C02,CEMENT,0,9,0,1,98,48,18,28.77
2025-09-29,C02,CEMENT,0,9,0,1,4,50,8,13.73
2025-09-29,C02,PETROLEUM,0,9,0,1,76,86,9,28.63
2025-09-29,C02,FERTILIZER,0,9,0,1,82,49,22,27.32
2025-09-29,C02,IRON_ORE,0,9,0,1,16,65,24,30.33
2025-09-29,C02,PETROLEUM,0,9,0,1,63,51,15,22.64
2025-09-29,C02,COAL,0,9,0,1,2,28,10,16.17
2025-09-29,C03,FOOD_GRAINS,0,9,0,1,26,22,11,9.52
2025-09-29,C03,COAL,0,9,0,1,75,38,31,29.39
2025-09-29,C03,FOOD_GRAINS,0,9,0,1,51,42,25,21.23
2025-09-29,C03,COAL,0,9,0,1,28,60,21,30.25
2025-09-29,C03,IRON_ORE,0,9,0,1,75,67,7,23.88
2025-09-29,C03,PETROLEUM,0,9,0,1,67,74,34,31.59
2025-09-29,C04,FOOD_GRAINS,0,9,0,1,58,87,22,36.1
2025-09-29,C04,CONTAINER,0,9,0,1,85,25,22,32.46
2025-09-29,C04,CONTAINER,0,9,0,1,93,44,29,37.8
2025-09-29,C04,COAL,0,9,0,1,0,50,33,34.51
2025-09-29,C04,FOOD_GRAINS,0,9,0,1,54,75,25,32.38
2025-09-29,C04,PETROLEUM,0,9,0,1,0,74,8,23.75
2025-09-29,C05,CEMENT,0,9,0,1,95,95,17,42.01
2025-09-29,C05,CEMENT,0,9,0,1,97,84,24,34.8
2025-09-29,C05,COAL,0,9,0,1,25,80,5,30.31
2025-09-29,C05,COAL,0,9,0,1,0,22,9,15.49
2025-09-29,C05,CEMENT,0,9,0,1,57,87,12,35.44
2025-09-29,C05,IRON_ORE,0,9,0,1,54,61,29,28.54
2025-09-29,C05,CONTAINER,0,9,0,1,4,67,19,28.68
2025-09-29,C05,CEMENT,0,9,0,1,34,84,12,33.92
2025-09-29,C05,FERTILIZER,0,9,0,1,1,61,16,21.39
2025-09-29,C05,PETROLEUM,0,9,0,1,94,70,11,23.0
2025-09-29,C06,FERTILIZER,0,9,0,1,4,57,18,19.66
2025-09-29,C06,CONTAINER,0,9,0,1,29,62,16,25.4
2025-09-29,C06,PETROLEUM,0,9,0,1,65,84,21,28.38
2025-09-29,C06,COAL,0,9,0,1,50,70,6,25.26
2025-09-29,C06,FERTILIZER,0,9,0,1,71,63,28,21.57
2025-09-29,C06,FERTILIZER,0,9,0,1,22,54,8,18.51
2025-09-29,C06,CONTAINER,0,9,0,1,40,20,18,16.8
2025-09-29,C06,COAL,0,9,0,1,41,27,14,17.98
2025-09-29,C06,FERTILIZER,0,9,0,1,31,78,24,21.78
2025-09-29,C07,COAL,0,9,0,1,14,43,30,33.39
2025-09-29,C07,COAL,0,9,0,1,26,20,30,28.25
2025-09-29,C07,IRON_ORE,0,9,0,1,31,92,12,32.94
2025-09-29,C07,CONTAINER,0,9,0,1,56,90,15,38.04
2025-09-29,C07,CONTAINER,0,9,0,1,63,40,15,23.83
2025-09-29,C07,PETROLEUM,0,9,0,1,29,85,34,41.39
2025-09-29,C07,PETROLEUM,0,9,0,1,63,69,34,36.09
2025-09-29,C07,FERTILIZER,0,9,0,1,30,91,5,33.33
2025-09-29,C07,COAL,0,9,0,1,73,59,6,32.24
2025-09-29,C08,COAL,0,9,0,1,80,49,25,36.64
2025-09-29,C08,PETROLEUM,0,9,0,1,38,54,24,22.63
2025-09-29,C08,COAL,0,9,0,1,26,25,14,18.21
2025-09-29,C08,COAL,0,9,0,1,60,44,32,31.89
2025-09-29,C08,FERTILIZER,0,9,0,1,62,71,34,35.2
2025-09-29,C08,CONTAINER,0,9,0,1,58,56,21,25.85
2025-09-29,C08,FOOD_GRAINS,0,9,0,1,26,86,20,26.24
2025-09-29,C08,FERTILIZER,0,9,0,1,89,88,17,32.4
2025-09-29,C08,COAL,0,9,0,1,49,54,33,38.21
2025-09-29,C08,PETROLEUM,0,9,0,1,86,75,34,29.83
2025-09-29,C08,CONTAINER,0,9,0,1,22,71,22,31.86
2025-09-29,C08,FOOD_GRAINS,0,9,0,1,54,36,18,19.15
2025-09-29,C09,FERTILIZER,0,9,0,1,52,21,5,17.09
2025-09-29,C09,FERTILIZER,0,9,0,1,21,53,6,25.14
2025-09-29,C09,IRON_ORE,0,9,0,1,52,97,22,44.2
2025-09-29,C09,CONTAINER,0,9,0,1,4,42,24,32.75
2025-09-29,C09,FERTILIZER,0,9,0,1,65,22,18,19.36
2025-09-29,C09,CONTAINER,0,9,0,1,61,81,35,49.88
2025-09-29,C09,IRON_ORE,0,9,0,1,33,24,14,22.54
2025-09-29,C09,FOOD_GRAINS,0,9,0,1,35,46,14,24.17
2025-09-29,C09,PETROLEUM,0,9,0,1,44,25,18,22.31
2025-09-29,C09,IRON_ORE,0,9,0,1,46,22,7,16.89
2025-09-29,C09,CEMENT,0,9,0,1,54,94,33,48.81
2025-09-29,C10,CONTAINER,0,9,0,1,33,36,32,32.77
2025-09-29,C10,PETROLEUM,0,9,0,1,40,22,30,21.35
2025-09-29,C10,COAL,0,9,0,1,93,64,19,37.11
2025-09-29,C10,CEMENT,0,9,0,1,6,55,20,28.44
2025-09-29,C10,FOOD_GRAINS,0,9,0,1,83,82,14,25.8
2025-09-29,C10,PETROLEUM,0,9,0,1,47,23,34,17.26
2025-09-29,C10,CEMENT,0,9,0,1,69,41,29,31.69
2025-09-29,C10,FERTILIZER,0,9,0,1,55,86,12,31.18
2025-09-30,C01,CEMENT,1,9,0,1,12,54,11,18.3
2025-09-30,C01,PETROLEUM,1,9,0,1,18,95,11,23.12
2025-09-30,C01,CONTAINER,1,9,0,1,98,68,8,28.16
2025-09-30,C01,CEMENT,1,9,0,1,5,43,19,21.81
2025-09-30,C01,FERTILIZER,1,9,0,1,49,48,21,28.28
2025-09-30,C01,IRON_ORE,1,9,0,1,71,35,25,24.34
2025-09-30,C01,COAL,1,9,0,1,16,82,5,27.14
2025-09-30,C01,FOOD_GRAINS,1,9,0,1,1,20,31,18.53
2025-09-30,C01,CONTAINER,1,9,0,1,76,77,29,35.4
2025-09-30,C01,COAL,1,9,0,1,45,41,24,25.77
2025-09-30,C01,CONTAINER,1,9,0,1,20,41,32,25.69
2025-09-30,C01,IRON_ORE,1,9,0,1,86,26,12,19.91
2025-09-30,C02,PETROLEUM,1,9,0,1,85,79,19,35.71
2025-09-30,C02,IRON_ORE,1,9,0,1,6,91,24,35.87
2025-09-30,C02,FERTILIZER,1,9,0,1,0,26,6,15.02
2025-09-30,C02,CEMENT,1,9,0,1,41,85,28,36.68
2025-09-30,C02,COAL,1,9,0,1,83,70,31,46.45
2025-09-30,C02,CEMENT,1,9,0,1,67,48,15,28.46
2025-09-30,C02,CEMENT,1,9,0,1,26,31,21,25.59
2025-09-30,C02,CONTAINER,1,9,0,1,7,96,11,36.47
2025-09-30,C02,FOOD_GRAINS,1,9,0,1,91,37,21,26.4
2025-09-30,C02,IRON_ORE,1,9,0,1,93,86,29,40.26
2025-09-30,C02,FOOD_GRAINS,1,9,0,1,54,36,35,24.34
2025-09-30,C03,CEMENT,1,9,0,1,98,87,10,28.13
2025-09-30,C03,CEMENT,1,9,0,1,87,59,7,22.29
2025-09-30,C03,PETROLEUM,1,9,0,1,29,84,20,23.59
2025-09-30,C03,FOOD_GRAINS,1,9,0,1,46,64,29,25.45
2025-09-30,C03,PETROLEUM,1,9,0,1,17,42,35,25.17
2025-09-30,C03,FERTILIZER,1,9,0,1,33,55,33,27.46
2025-09-30,C03,CEMENT,1,9,0,1,66,91,32,32.47
2025-09-30,C03,COAL,1,9,0,1,10,52,19,28.68
2025-09-30,C03,FOOD_GRAINS,1,9,0,1,52,25,26,17.29
2025-09-30,C04,CEMENT,1,9,0,1,67,66,9,30.58
2025-09-30,C04,FOOD_GRAINS,1,9,0,1,78,53,11,18.71
2025-09-30,C04,CEMENT,1,9,0,1,44,72,12,31.77
2025-09-30,C04,COAL,1,9,0,1,15,75,17,39.02
2025-09-30,C05,CONTAINER,1,9,0,1,78,89,23,39.34
2025-09-30,C05,CONTAINER,1,9,0,1,87,70,18,29.95
2025-09-30,C05,FERTILIZER,1,9,0,1,87,42,11,23.34
2025-09-30,C05,FERTILIZER,1,9,0,1,15,72,28,31.56
2025-09-30,C05,FOOD_GRAINS,1,9,0,1,63,31,6,18.29
2025-09-30,C05,IRON_ORE,1,9,0,1,27,46,33,31.16
2025-09-30,C05,CONTAINER,1,9,0,1,99,86,11,34.88
2025-09-30,C05,FOOD_GRAINS,1,9,0,1,83,55,18,23.5
2025-09-30,C05,CEMENT,1,9,0,1,80,90,6,32.2
2025-09-30,C05,CEMENT,1,9,0,1,41,88,32,37.55
2025-09-30,C06,FOOD_GRAINS,1,9,0,1,23,65,12,20.72
2025-09-30,C06,COAL,1,9,0,1,96,46,24,27.99
2025-09-30,C06,IRON_ORE,1,9,0,1,48,97,25,35.95
2025-09-30,C06,COAL,1,9,0,1,76,88,11,35.0
2025-09-30,C06,CONTAINER,1,9,0,1,78,72,10,26.05
2025-09-30,C06,CONTAINER,1,9,0,1,65,36,33,26.36
2025-09-30,C06,FOOD_GRAINS,1,9,0,1,3,64,34,25.42
2025-09-30,C06,COAL,1,9,0,1,29,66,35,30.38
2025-09-30,C06,IRON_ORE,1,9,0,1,23,97,16,31.0
2025-09-30,C06,CONTAINER,1,9,0,1,11,98,10,27.05
2025-09-30,C06,FOOD_GRAINS,1,9,0,1,20,44,22,21.3
2025-09-30,C06,CEMENT,1,9,0,1,3,20,24,15.4
2025-09-30,C06,CEMENT,1,9,0,1,97,32,8,19.57
2025-09-30,C06,FERTILIZER,1,9,0,1,41,86,8,24.07
2025-09-30,C06,FERTILIZER,1,9,0,1,21,65,24,22.46
2025-09-30,C07,IRON_ORE,1,9,0,1,23,34,6,14.58
2025-09-30,C07,COAL,1,9,0,1,66,94,13,49.9
2025-09-30,C07,PETROLEUM,1,9,0,1,54,86,6,26.32
2025-09-30,C07,IRON_ORE,1,9,0,1,89,59,33,37.92
2025-09-30,C08,PETROLEUM,1,9,0,1,9,62,5,18.5
2025-09-30,C08,FERTILIZER,1,9,0,1,60,23,12,21.25
2025-09-30,C08,FOOD_GRAINS,1,9,0,1,24,86,18,20.3
2025-09-30,C08,PETROLEUM,1,9,0,1,40,59,8,19.77
2025-09-30,C08,FERTILIZER,1,9,0,1,10,39,25,21.66
2025-09-30,C08,FERTILIZER,1,9,0,1,83,48,28,28.43
2025-09-30,C08,CONTAINER,1,9,0,1,65,83,23,31.18
2025-09-30,C09,CONTAINER,1,9,0,1,35,88,14,36.96
2025-09-30,C09,COAL,1,9,0,1,41,91,20,48.17
2025-09-30,C09,COAL,1,9,0,1,18,30,13,23.09
2025-09-30,C09,FERTILIZER,1,9,0,1,18,39,14,20.41
2025-09-30,C09,FOOD_GRAINS,1,9,0,1,40,87,35,37.72
2025-09-30,C09,PETROLEUM,1,9,0,1,54,30,22,24.25
2025-09-30,C09,FERTILIZER,1,9,0,1,62,53,6,22.94
2025-09-30,C09,FOOD_GRAINS,1,9,0,1,3,40,5,15.13
2025-09-30,C10,IRON_ORE,1,9,0,1,39,69,21,31.14
2025-09-30,C10,IRON_ORE,1,9,0,1,9,52,8,17.83
2025-09-30,C10,FERTILIZER,1,9,0,1,47,66,8,24.29
2025-09-30,C10,IRON_ORE,1,9,0,1,37,46,8,20.63
2025-09-30,C10,COAL,1,9,0,1,15,32,28,25.63
2025-09-30,C10,CEMENT,1,9,0,1,20,67,29,32.51
2025-09-30,C10,CONTAINER,1,9,0,1,33,78,12,31.65
2025-09-30,C10,COAL,1,9,0,1,75,79,13,40.17
2025-09-30,C10,FERTILIZER,1,9,0,1,59,70,19,30.3
2025-09-30,C10,FERTILIZER,1,9,0,1,31,87,25,32.67
2025-09-30,C10,FERTILIZER,1,9,0,1,16,100,14,34.14
2025-10-01,C01,FERTILIZER,2,10,0,1,89,75,30,30.31
2025-10-01,C01,FOOD_GRAINS,2,10,0,1,55,69,18,25.29
2025-10-01,C01,COAL,2,10,0,1,13,39,15,25.21
